"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"368","01-16T08:00:00",440,15.5,25.2,25.2,12.6
"369","01-16T09:00:00",440,15.8,26.3,26.3,13
"370","01-16T10:00:00",431,16.3,27.9,27.9,13.3
"371","01-16T11:00:00",443,16.7,29.2,29.2,13.5
"372","01-16T12:00:00",450,17.1,30.5,30.5,13.7
"373","01-16T13:00:00",467,17.2,31.5,31.5,13.7
"374","01-16T14:00:00",437,17.3,32.1,32.1,13.9
"375","01-16T15:00:00",426,17.5,32.4,32.4,13.8
"376","01-16T16:00:00",435,17.4,32,32,13.3
"377","01-16T17:00:00",424,17.4,31.2,31.2,12.8
"378","01-16T18:00:00",428,17.4,30.5,30.5,13
"379","01-16T19:00:00",413,17.4,29.9,29.9,13
"380","01-16T20:00:00",412,17,29.2,29.2,12.9
"381","01-16T21:00:00",398,16.9,28.6,28.6,12.7
"382","01-16T22:00:00",399,16.6,28.1,28.1,12.8
"383","01-16T23:00:00",442,16.3,27.5,27.5,12.6
"384","01-17T00:00:00",452,15.6,26.3,26.3,12.7
"385","01-17T01:00:00",450,16,26.4,26.4,12.4
"386","01-17T02:00:00",429,15.9,26,26,12.4
"387","01-17T03:00:00",420,15.6,25.7,25.7,12.1
"388","01-17T04:00:00",397,15.4,25.3,25.3,12.2
"389","01-17T05:00:00",408,15.5,25.1,25.1,12.1
"390","01-17T06:00:00",418,15.4,25,25,12.2
"391","01-17T07:00:00",435,15.4,24.9,24.9,12
"392","01-17T08:00:00",444,15.7,25.3,25.3,12.6
"393","01-17T09:00:00",447,16,26.5,26.5,12.9
"394","01-17T10:00:00",440,16.5,28,28,13.3
"395","01-17T11:00:00",438,16.9,29.4,29.4,13.3
"396","01-17T12:00:00",449,17.2,30.7,30.7,13.6
"397","01-17T13:00:00",457,17.3,31.7,31.7,13.7
"398","01-17T14:00:00",435,17.5,32.3,32.3,13.9
"399","01-17T15:00:00",423,17.6,32.5,32.5,13.9
"400","01-17T16:00:00",431,17.6,32.1,32.1,13.3
"401","01-17T17:00:00",419,17.6,31.3,31.3,12.8
"402","01-17T18:00:00",425,17.6,30.7,30.7,13
"403","01-17T19:00:00",417,17.6,30.1,30.1,13
"404","01-17T20:00:00",409,17.2,29.4,29.4,13
"405","01-17T21:00:00",400,17.1,28.9,28.9,12.9
"406","01-17T22:00:00",396,16.7,28.2,28.2,13
"407","01-17T23:00:00",434,16.5,27.6,27.6,12.6
"408","01-18T00:00:00",440,15.8,26.6,26.6,12.8
"409","01-18T01:00:00",442,16.1,26.5,26.5,12.5
"410","01-18T02:00:00",420,15.9,26.1,26.1,12.5
"411","01-18T03:00:00",412,15.7,25.7,25.7,12.3
"412","01-18T04:00:00",392,15.5,25.3,25.3,12.2
"413","01-18T05:00:00",401,15.5,25.1,25.1,12.2
"414","01-18T06:00:00",411,15.4,25,25,12.3
"415","01-18T07:00:00",427,15.4,24.9,24.9,12.1
"416","01-18T08:00:00",432,15.7,25.4,25.4,12.6
"417","01-18T09:00:00",441,16,26.5,26.5,13
